user_id,rating_count,avg_rating_given,first_rating_date,last_rating_date,unique_products_rated,user_segment
A1SDPA1J98UP4L,61,4.114754098360656,2004-05-29,2014-07-09,61,high_activity_user
A2DIQTZPF26T1L,61,4.639344262295082,2010-02-28,2014-07-08,61,high_activity_user
AM0QLU79O05JR,61,3.0655737704918034,2005-01-20,2014-06-27,61,high_activity_user
APMYPD97EHUUZ,61,4.032786885245901,2007-02-05,2014-06-26,61,high_activity_user
A2VAD79S4A06DD,61,4.672131147540983,2008-01-20,2014-07-17,61,high_activity_user
A33ZYFE8XMKKR1,61,3.737704918032787,2003-03-18,2014-03-20,61,high_activity_user
A3TP31S61PPE3G,61,4.016393442622951,2010-01-23,2014-06-23,61,high_activity_user
A2NX6MFZP8TM6S,61,4.39344262295082,2004-12-02,2014-04-24,61,high_activity_user
A2MCRCK1V61FWQ,61,4.852459016393443,2008-06-05,2014-07-22,61,high_activity_user
AC9QEWWN4W9MC,61,4.442622950819672,2012-07-20,2014-07-13,61,high_activity_user
AO8NH0BV82XIE,61,4.032786885245901,2001-10-19,2013-08-28,61,high_activity_user
A1Y4EWMUTW73GD,61,4.524590163934426,2006-03-16,2014-06-02,61,high_activity_user
A27TN8D0CZ8LUY,61,4.016393442622951,2009-03-06,2014-06-15,61,high_activity_user
A3GFQHHVMEAIO,61,4.327868852459017,2001-06-23,2014-05-15,61,high_activity_user
A2X8KN82L07RSK,61,3.8524590163934427,2001-01-03,2014-05-08,61,high_activity_user
A1QOIHVQC5XWCJ,61,4.557377049180328,2009-12-13,2014-07-02,61,high_activity_user
A3D1TZH619NKHN,61,4.344262295081967,2008-01-17,2014-06-29,61,high_activity_user
A2HBOG4LVIY15L,61,4.475409836065574,2005-06-24,2014-07-19,61,high_activity_user
A16SRDVPBXN69C,61,4.672131147540983,2005-05-15,2014-06-21,61,high_activity_user
A19FRW264WZTGP,61,4.491803278688525,2003-08-05,2014-06-21,61,high_activity_user
A3LDFTSXU3UPBO,61,4.983606557377049,2012-12-06,2013-07-23,61,high_activity_user
A3VL4RXCWNSR3H,61,4.459016393442623,2005-07-04,2014-07-05,61,high_activity_user
A2J8DE8R94ZB02,61,3.819672131147541,2005-01-12,2014-07-21,61,high_activity_user
A1ZVFCPHCWFV71,61,4.245901639344262,2007-05-20,2014-04-17,61,high_activity_user
A198CCH4NNLI2E,61,2.7704918032786887,2003-05-30,2014-07-07,61,high_activity_user
A362FM6FYA1SYS,61,4.688524590163935,2012-04-10,2014-01-08,61,high_activity_user
AG8YP2XTC5X1I,61,4.557377049180328,2012-05-16,2014-06-16,61,high_activity_user
A1HFT68GJ42LTM,61,4.213114754098361,2005-10-30,2014-05-15,61,high_activity_user
A291XTI6NO7DEG,61,4.639344262295082,2004-04-23,2014-03-29,61,high_activity_user
A1TY97ZGQT5FGF,61,2.3442622950819674,2007-03-02,2012-03-29,61,high_activity_user
A3IUW081KXD3PE,60,4.416666666666667,2009-03-09,2014-07-13,60,high_activity_user
A1NMM0RDRF6R84,60,4.316666666666666,2007-12-24,2014-05-17,60,high_activity_user
AMWL7XIWIPXEZ,60,3.75,2003-09-01,2014-03-28,60,high_activity_user
A2XJMQ2COPGWJH,60,4.0,2006-11-10,2014-06-27,60,high_activity_user
A2SPV96SGOEO2,60,4.25,2006-04-10,2014-07-06,60,high_activity_user
A1MFPAM9TTRTXN,60,4.916666666666667,2007-01-15,2014-07-16,60,high_activity_user
AELK0E5DK7LIZ,60,4.5,2004-03-16,2014-05-13,60,high_activity_user
AQ55H30MZSV0Q,60,3.5166666666666666,1999-12-04,2014-05-04,60,high_activity_user
A8X478DM3KAWM,60,4.2,2007-05-22,2014-07-10,60,high_activity_user
A3PU3EDJ2FG1AW,60,3.9166666666666665,2010-09-07,2014-04-06,60,high_activity_user
A1Z4GII5CHCDG7,60,4.1,2008-06-24,2013-06-13,60,high_activity_user
A3872Y2XH0YDX1,60,4.883333333333334,2007-11-15,2014-05-23,60,high_activity_user
A1X3DA7C61WZLQ,60,3.566666666666667,2003-02-06,2014-06-12,60,high_activity_user
AOJA1LC8PN7K1,60,3.683333333333333,2005-08-22,2013-09-14,60,high_activity_user
A2MR696ZU17F12,60,3.6,2006-06-10,2014-03-19,60,high_activity_user
APBDZ88BBTN4F,60,3.7666666666666666,2003-07-17,2014-07-16,60,high_activity_user
A1YE1IK0JYSIIE,60,4.4,2011-08-23,2014-07-10,60,high_activity_user
A30KPB2ILF6K6J,60,4.466666666666667,2008-10-24,2014-06-19,60,high_activity_user
AQSV34W54L0VO,60,4.616666666666666,2011-02-16,2014-07-08,60,high_activity_user
A3G7BEJJCPD6DS,60,4.05,2007-05-21,2014-06-25,60,high_activity_user
A8P6GIIQ6YQV8,60,4.25,2011-11-28,2014-06-10,60,high_activity_user
A2J96FILPQA01,60,4.8,2010-12-30,2014-07-08,60,high_activity_user
AWHL379EE14K7,60,4.5,2003-11-08,2014-06-05,60,high_activity_user
A1CYTBE7LLUQ8F,60,4.666666666666667,2003-08-13,2014-05-22,60,high_activity_user
A14X244VGHWPSX,60,4.283333333333333,2008-05-30,2014-02-12,60,high_activity_user
AATWFX0ZZSE6C,60,4.216666666666667,2006-01-11,2014-06-23,60,high_activity_user
A3223W5IROMYTY,60,4.75,2011-11-02,2014-02-22,60,high_activity_user
A18A5VSD0IPN14,60,4.45,2009-08-26,2014-07-02,60,high_activity_user
A28X0LT2100RL1,60,4.35,2010-08-16,2014-07-08,60,high_activity_user
A3E9O1VNJ3U324,60,4.633333333333334,2011-11-10,2014-06-11,60,high_activity_user
A1VYFEJM12ZP11,60,4.25,2006-01-06,2014-06-30,60,high_activity_user
A2J0IBS4PFRO2C,60,3.716666666666667,2005-07-21,2014-05-30,60,high_activity_user
A3V15SFD7918WZ,60,4.0,2008-02-13,2014-07-21,60,high_activity_user
A31RULW0KNYJ5H,60,4.0,2008-12-24,2014-07-19,60,high_activity_user
AYO1146CBIV5C,60,4.433333333333334,2009-10-19,2014-07-14,60,high_activity_user
A2Q204DY2L7YRP,60,4.616666666666666,2010-03-02,2014-06-02,60,high_activity_user
AENULRBQ2IE5I,60,4.583333333333333,2009-04-15,2014-07-01,60,high_activity_user
AUCISQA1YXX86,60,2.65,2004-05-02,2014-03-01,60,high_activity_user
AZCE11PSTCH1L,60,4.4,2011-04-20,2014-07-22,60,high_activity_user
A5A4374R8I7NB,60,4.316666666666666,2000-11-02,2013-03-28,60,high_activity_user
A1I96OYAUJ3HQE,60,4.75,2009-11-11,2014-07-11,60,high_activity_user
A1N3EH28S4DI8L,60,3.966666666666667,2013-11-04,2014-05-20,60,high_activity_user
A26LD9FQHTM8ZH,60,4.133333333333334,2009-03-07,2014-05-14,60,high_activity_user
A3O1FVLUD9X1XC,60,4.5,2011-03-22,2013-04-28,60,high_activity_user
A1MQQEM7W77L62,60,4.733333333333333,2002-02-10,2014-07-02,60,high_activity_user
A2ZR3YTMEEIIZ4,59,3.983050847457627,2003-07-20,2013-09-24,59,high_activity_user
A2Z9S2RQD542CP,59,4.322033898305085,2012-05-21,2013-10-04,59,high_activity_user
A1NZLRAZJGD99W,59,3.847457627118644,2006-01-13,2014-04-16,59,high_activity_user
A28RSMADFCBJDT,59,4.101694915254237,2007-01-10,2014-07-21,59,high_activity_user
A38Z6QG6988WS7,59,4.898305084745763,2011-10-21,2014-07-05,59,high_activity_user
A1KI7YHQEOS1RB,59,4.5423728813559325,2010-01-31,2014-04-24,59,high_activity_user
A34DQINHT6NYJU,59,4.0,2009-12-27,2014-06-28,59,high_activity_user
A2NOIWPJDD7WIQ,59,3.6271186440677967,2006-07-06,2014-04-12,59,high_activity_user
A2K6CDQ9HZ359G,59,4.423728813559322,2008-05-18,2014-06-30,59,high_activity_user
A28P7V9KI7MXP,59,4.796610169491525,2013-02-17,2014-06-25,59,high_activity_user
AK9BXHEXOOM6Z,59,4.5423728813559325,2011-01-18,2014-01-04,59,high_activity_user
A3PJJTAKISAFI9,59,3.288135593220339,2007-08-11,2014-05-19,59,high_activity_user
A3JNBO7H2SPL44,59,4.8474576271186445,2011-05-02,2014-07-22,59,high_activity_user
A27AF4DLLOBQDQ,59,4.3559322033898304,2006-04-06,2014-04-22,59,high_activity_user
A2AC6GQ24S45GA,59,4.440677966101695,2007-09-22,2014-06-18,59,high_activity_user
A2TMFC9O3ZCNKE,59,3.847457627118644,2013-04-12,2014-06-06,59,high_activity_user
AGLT3L7ALL4O4,59,4.9491525423728815,2010-01-23,2014-03-08,59,high_activity_user
A1HBEQWSMVQEWJ,59,3.9491525423728815,2011-04-26,2014-07-09,59,high_activity_user
A2KIJBT9HRIOM8,59,4.491525423728813,2012-01-27,2014-06-09,59,high_activity_user
A3SRDVCD2ATIIS,59,4.745762711864407,2009-08-19,2014-05-18,59,high_activity_user
ABUE0ALHKWKHC,59,4.813559322033898,2003-06-19,2014-07-21,59,high_activity_user
A2R1HUYHXV7H18,59,4.593220338983051,2009-11-28,2014-07-23,59,high_activity_user
A1PPS91NLI7KEH,59,3.9322033898305087,2007-11-27,2014-06-24,59,high_activity_user
A2A4X545ERLS7H,59,4.3559322033898304,2010-01-28,2014-07-10,59,high_activity_user
A1FXT4VNDA25LY,59,4.6440677966101696,2009-05-31,2014-06-21,59,high_activity_user
A2XX2A4OJCDNLZ,59,4.610169491525424,2006-05-04,2014-07-19,59,high_activity_user
A3K91X9X2ARDOK,59,4.288135593220339,2007-01-14,2014-07-08,59,high_activity_user
A3D7BGK0P5QY0X,59,4.1525423728813555,2010-08-16,2014-03-05,59,high_activity_user
AV9PIER7NE448,59,4.813559322033898,2008-10-28,2014-05-27,59,high_activity_user
A1HSM98KUGTHNY,59,4.0508474576271185,2008-08-30,2014-07-19,59,high_activity_user
A21NS06GDEA3V0,59,3.830508474576271,2010-06-14,2014-06-03,59,high_activity_user
AVU1ILDDYW301,59,4.0508474576271185,2008-09-16,2014-06-24,59,high_activity_user
A3HQAPXAJV7PRX,59,4.203389830508475,2009-07-18,2014-07-15,59,high_activity_user
A1VEELTKS8NLZB,59,3.8135593220338984,2009-02-16,2014-02-26,59,high_activity_user
A39K52QDP4C3ZS,59,4.593220338983051,2011-11-29,2014-02-02,59,high_activity_user
A2M14CFAMF8J7I,59,4.677966101694915,2011-03-30,2014-07-12,59,high_activity_user
A3HRDRQ5VAFPQS,59,3.7796610169491527,2006-06-29,2014-06-30,59,high_activity_user
A2ALRZ0ENQLYY5,59,4.661016949152542,2011-04-07,2014-07-01,59,high_activity_user
A2RG1B0K8YBJ4A,59,4.271186440677966,2001-11-10,2014-03-29,59,high_activity_user
ACSX5AIZE3MJ9,59,3.711864406779661,2003-04-04,2014-07-12,59,high_activity_user
A3IK2VCQ007CJ,59,4.322033898305085,2010-10-04,2014-06-26,59,high_activity_user
A3VVMIMMTYQV5F,59,4.220338983050848,2007-05-25,2014-07-12,59,high_activity_user
AFH97KY1SBP2C,59,4.237288135593221,2007-01-22,2014-04-09,59,high_activity_user
AT8V3JOZD3KWK,59,4.338983050847458,2006-11-03,2014-02-28,59,high_activity_user
A267FU71Z01CIH,59,4.3559322033898304,2011-05-11,2014-06-29,59,high_activity_user
A2BIJMB2BITQUM,59,4.305084745762712,2002-11-04,2014-07-07,59,high_activity_user
A1ZXMMQPYC3Z9I,59,3.983050847457627,2007-12-03,2014-07-11,59,high_activity_user
A2DXENZNO2JT4F,58,4.241379310344827,2002-01-05,2014-07-07,58,high_activity_user
A3SVYWA9O1KUQV,58,4.655172413793103,2005-10-04,2014-04-24,58,high_activity_user
AA3FTJYJYX55C,58,4.137931034482759,2013-04-22,2014-07-11,58,high_activity_user
AC1YLEFC9AN5X,58,3.9482758620689653,2006-10-20,2014-07-07,58,high_activity_user
A5MCDQ60DWUEV,58,4.551724137931035,2009-07-07,2014-05-01,58,high_activity_user
A21T0D2F7SKG5S,58,3.913793103448276,2007-02-27,2014-02-17,58,high_activity_user
A3CLWR1UUZT6TG,58,4.396551724137931,2009-09-04,2014-07-16,58,high_activity_user
A11YIHB6IW352W,58,4.603448275862069,2004-08-27,2014-05-17,58,high_activity_user
AM8W6Y3HVXLZT,58,3.7758620689655173,2006-11-18,2014-07-21,58,high_activity_user
A3PPO2X5PJE1L9,58,4.448275862068965,2009-11-16,2014-07-06,58,high_activity_user
AHD3NZHDUZ5I6,58,4.224137931034483,2007-09-15,2014-03-15,58,high_activity_user
A11IXJ8M1JO296,58,4.241379310344827,2003-02-08,2014-07-06,58,high_activity_user
A3AZI828WJN1CD,58,4.362068965517241,2011-06-22,2014-07-16,58,high_activity_user
A3D5B2CBFNJB0K,58,4.137931034482759,2005-01-14,2014-06-27,58,high_activity_user
A33152QEGO2MZN,58,4.672413793103448,2010-12-04,2014-01-28,58,high_activity_user
A1UL2JH7XOUGM5,58,4.120689655172414,2005-07-14,2014-07-16,58,high_activity_user
A2YRX8J4WM5BRX,58,4.896551724137931,2004-07-26,2014-04-24,58,high_activity_user
AGATRDOFW48DK,58,4.0,2007-10-11,2014-06-21,58,high_activity_user
A178M2AHNWQZB0,58,4.896551724137931,2008-06-18,2014-05-15,58,high_activity_user
A3IRA0BHI9NE9U,58,4.879310344827586,2013-09-10,2013-09-20,58,high_activity_user
A3GQY0TFRG0MPZ,58,4.775862068965517,2011-01-05,2014-06-03,58,high_activity_user
A2J4XMWKR8PPD0,58,5.0,2012-12-11,2013-07-22,58,high_activity_user
AN9CP6J4JF91X,58,4.568965517241379,2009-01-08,2014-06-20,58,high_activity_user
A16J281SJ9QXIQ,58,4.810344827586207,2010-03-02,2014-07-15,58,high_activity_user
A36MP37DITBU6F,58,4.155172413793103,2010-06-20,2014-06-23,58,high_activity_user
A2XXBZPQT5EXHV,58,4.827586206896552,2004-06-09,2014-07-18,58,high_activity_user
A3E3EQ39FZTZEK,58,3.310344827586207,2002-07-16,2014-06-23,58,high_activity_user
A3MQAQT8C6D1I7,58,4.896551724137931,2005-04-16,2014-06-08,58,high_activity_user
A1Z7SC7HH1BJKA,58,4.982758620689655,2008-07-11,2014-06-10,58,high_activity_user
A2TRXEZYU9GYY8,58,4.706896551724138,2012-12-30,2013-12-08,58,high_activity_user
A35KBAQ4VBNQ6L,58,4.672413793103448,2011-03-07,2014-07-05,58,high_activity_user
A215IN14OKAE2T,58,3.586206896551724,2009-11-04,2014-04-20,58,high_activity_user
ATOKT8QYK967L,58,4.206896551724138,2004-07-28,2014-07-04,58,high_activity_user
A1FLJCHN5CG5M5,58,4.275862068965517,2011-04-03,2014-05-08,58,high_activity_user
A1WJ3P43SZUNDM,58,4.5344827586206895,2011-04-29,2014-03-25,58,high_activity_user
A13EQE9EY2ET93,58,4.017241379310345,2006-12-21,2014-07-08,58,high_activity_user
AH3LF9RAD1O2V,58,4.758620689655173,2011-09-29,2014-06-20,58,high_activity_user
A2DS9DLMSU2M2Z,58,4.551724137931035,2008-10-19,2014-05-09,58,high_activity_user
A2ULZRSHXS3HL7,58,4.103448275862069,2006-07-04,2014-05-03,58,high_activity_user
A1ZBEIL78MLR9Z,58,4.189655172413793,2005-09-23,2014-06-23,58,high_activity_user
A24J2Y1O22JYZX,58,4.293103448275862,2004-05-16,2014-04-13,58,high_activity_user
A209G57KXCBF4C,58,3.706896551724138,2005-04-16,2014-07-10,58,high_activity_user
ANYC38I00IRVK,57,3.789473684210526,2013-01-04,2014-04-21,57,high_activity_user
A2Q7OJTVPIO2XH,57,4.2105263157894735,2012-11-04,2014-07-23,57,high_activity_user
A2ZWJVKITA32OV,57,4.0701754385964914,2006-06-19,2014-07-12,57,high_activity_user
A2X695AM08AIN1,57,4.12280701754386,2009-01-24,2014-07-13,57,high_activity_user
A23WPWLYT3P1CZ,57,5.0,2010-12-28,2014-01-05,57,high_activity_user
A1EQ5D5JRSW23K,57,4.631578947368421,2006-05-04,2014-06-25,57,high_activity_user
AN9WA4C5E7YY5,57,4.526315789473684,2010-07-18,2014-07-11,57,high_activity_user
A10H24TDLK2VDP,57,4.421052631578948,2007-01-09,2014-06-07,57,high_activity_user
AKBVYIIHWI04B,57,4.631578947368421,2007-05-01,2014-07-10,57,high_activity_user
ABE5E8B3J7MKY,57,4.824561403508772,2013-09-25,2013-09-25,57,high_activity_user
A3NXJDNTQK2YJL,57,3.9298245614035086,2005-06-05,2014-07-01,57,high_activity_user
AEFTIUQHSVUFX,57,3.736842105263158,2010-02-19,2014-06-02,57,high_activity_user
A200DY76VXVGP9,57,4.9298245614035086,2011-07-02,2014-07-19,57,high_activity_user
A5CDMTW6JKV5G,57,4.7368421052631575,2008-02-07,2014-07-07,57,high_activity_user
A2Q2A6JKY95RTP,57,3.982456140350877,2008-06-02,2014-06-11,57,high_activity_user
AT2J7H5TRZM8Z,57,4.087719298245614,2001-10-27,2002-12-16,57,high_activity_user
A24ARANWS5E3T8,57,4.385964912280702,2008-12-29,2014-03-31,57,high_activity_user
AG0PM9IAHQ06C,57,4.385964912280702,2008-02-21,2014-07-19,57,high_activity_user
AU2UJF4I7KAWL,57,4.228070175438597,2013-07-14,2014-01-09,57,high_activity_user
A1ZA5SXZS8Z3CK,57,4.473684210526316,2011-12-30,2013-12-29,57,high_activity_user
A2EMUM49CE0JV4,57,4.719298245614035,2009-10-12,2014-04-05,57,high_activity_user
A31HOWJKEIY037,57,4.456140350877193,2009-05-25,2014-02-03,57,high_activity_user
A1Y051MQ2SVPFI,57,4.157894736842105,2012-01-12,2013-12-30,57,high_activity_user
A1T7EHCMZ92TKC,57,4.105263157894737,2003-12-06,2014-03-19,57,high_activity_user
AVTJEWTCJ3PBE,57,4.5964912280701755,2010-05-04,2014-06-03,57,high_activity_user
AAW7X3GRD8GY9,57,4.473684210526316,2010-03-07,2014-01-03,57,high_activity_user
A22R9L5DAVYYWR,57,3.6842105263157894,2005-05-07,2014-06-07,57,high_activity_user
A1ITRGMT80D5TK,57,4.0701754385964914,2004-12-20,2014-07-20,57,high_activity_user
A3QRW0UJPKIAX7,57,3.9473684210526314,2007-06-08,2014-06-18,57,high_activity_user
A2L36AGL8CKY3D,57,4.719298245614035,2008-12-27,2014-04-24,57,high_activity_user
A1NAA1R38JSNHV,57,4.578947368421052,2009-08-14,2014-03-20,57,high_activity_user
A2HXE29CU1I24Y,57,3.789473684210526,2003-04-17,2014-06-15,57,high_activity_user
A365PBEOWM7EI7,57,3.789473684210526,2011-01-13,2014-06-11,57,high_activity_user
A2PC9ZZIFV31B1,57,4.087719298245614,2008-09-02,2014-07-16,57,high_activity_user
A145LBW8ZHF0TW,57,4.140350877192983,2008-10-17,2014-06-06,57,high_activity_user
A1S7BFT0HDF3HA,57,3.4210526315789473,2002-02-14,2014-02-28,57,high_activity_user
A3QX0ERX4D03TF,57,3.8596491228070176,2008-03-11,2014-07-12,57,high_activity_user
A3Q6ZPW60CVF2L,57,3.6491228070175437,2010-10-05,2014-04-22,57,high_activity_user
AG5WSXI52FPKH,57,4.140350877192983,2006-12-02,2014-07-14,57,high_activity_user
A28I5UM0FT3I6T,57,4.140350877192983,2011-02-10,2014-06-24,57,high_activity_user
AI2AOCTC8BQVZ,57,4.578947368421052,2009-01-06,2014-01-21,57,high_activity_user
A307Y3LMCVEZS1,57,3.1228070175438596,2007-04-10,2014-06-10,57,high_activity_user
AM9APPMIE1BHZ,57,4.2631578947368425,2007-01-09,2014-06-18,57,high_activity_user
ASRA2UZ3JV87B,57,3.5964912280701755,2004-11-17,2014-01-07,57,high_activity_user
A1E3OB6QMBKRYZ,57,3.736842105263158,2006-02-05,2014-07-18,57,high_activity_user
A110PC8C5Y7MQD,57,3.8947368421052633,2010-11-02,2014-06-25,57,high_activity_user
A1KSNK256G46GX,57,4.508771929824562,2007-10-09,2014-07-07,57,high_activity_user
AS8C336DDLSO4,57,4.140350877192983,2006-05-16,2014-07-14,57,high_activity_user
A2N75ADJSRW0AH,57,4.333333333333333,2006-06-23,2014-05-23,57,high_activity_user
AH5BCMZELZSKG,57,3.9473684210526314,2008-10-06,2014-06-21,57,high_activity_user
A2SZLNSI5KOQJT,57,4.192982456140351,2008-12-09,2014-07-20,57,high_activity_user
AJCR7L4AXL2OG,57,3.526315789473684,2007-01-09,2014-06-02,57,high_activity_user
A15Q2L6DYRTFIU,57,4.719298245614035,2006-03-08,2014-06-12,57,high_activity_user
A4S2WAQVQR6PI,57,4.017543859649122,2005-09-03,2014-05-15,57,high_activity_user
A2MSBIA18RXYQC,57,3.210526315789474,2008-03-18,2014-01-29,57,high_activity_user
AYCAIHABPYWVJ,57,4.052631578947368,2007-03-01,2014-05-25,57,high_activity_user
A2SNE4QQGVP13U,57,4.350877192982456,2012-01-22,2014-04-02,57,high_activity_user
A4U27URFECK1U,57,4.087719298245614,2009-06-02,2014-07-20,57,high_activity_user
A23E9QQHJLNGUI,56,4.839285714285714,2002-12-09,2014-07-06,56,high_activity_user
ALNE7Q71JFC0F,56,3.75,2007-10-23,2014-06-23,56,high_activity_user
A2X61KKXXR6WNP,56,4.303571428571429,2003-07-06,2014-03-20,56,high_activity_user
AA95DWUI3ODU,56,4.089285714285714,2008-11-05,2014-07-22,56,high_activity_user
A1PEXTGNF36I1Q,56,4.75,2011-10-17,2014-03-22,56,high_activity_user
A324X7RVDAV3FT,56,4.357142857142857,2009-12-03,2014-04-23,56,high_activity_user
A24QFMD1RXLJMB,56,4.160714285714286,2012-04-11,2014-05-20,56,high_activity_user
A2O6HZ2B9YSRXR,56,4.517857142857143,2010-07-21,2011-11-21,56,high_activity_user
A1UCAVBNJUZMPR,56,4.678571428571429,2005-08-17,2014-07-13,56,high_activity_user
A1RDHBBZE1NPS3,56,3.767857142857143,2007-12-17,2014-07-05,56,high_activity_user
A1DO9LRCO23EOM,56,4.482142857142857,2007-07-04,2014-03-29,56,high_activity_user
A3UXW18DP4WSD6,56,4.785714285714286,2010-06-02,2014-06-17,56,high_activity_user
A1MRRMHGV3PN5W,56,4.142857142857143,2007-01-18,2014-07-07,56,high_activity_user
A3T8WOFS5RD2IR,56,4.535714285714286,2007-03-31,2014-05-15,56,high_activity_user
A3KCETSIJNOK56,56,3.9642857142857144,2009-01-22,2014-06-11,56,high_activity_user
A247L282PID4PE,56,4.785714285714286,2012-02-21,2014-06-24,56,high_activity_user
A1NQFT941TOTT7,56,3.0892857142857144,2011-02-01,2013-10-31,56,high_activity_user
A1FF2PLA84KNAE,56,4.714285714285714,2009-02-18,2014-05-03,56,high_activity_user
A2SH7OWE8QJYNC,56,4.196428571428571,2002-11-03,2014-03-20,56,high_activity_user
A33CNFK776MTWR,56,4.196428571428571,2004-07-20,2014-03-19,56,high_activity_user
ADKGE078JK8K7,56,4.571428571428571,2009-04-15,2014-07-08,56,high_activity_user
A15TABNGK6L4N3,56,4.839285714285714,2010-04-06,2014-03-09,56,high_activity_user
A2OT3PDH1AWLTG,56,4.785714285714286,2008-06-01,2014-06-08,56,high_activity_user
A2V2URLB31HG59,56,4.089285714285714,2006-11-18,2014-07-17,56,high_activity_user
A2E1EFNIZL2FVA,56,4.446428571428571,2007-11-05,2014-07-02,56,high_activity_user
A1RCGK44YXNBBB,56,4.892857142857143,2007-04-20,2009-07-27,56,high_activity_user
A1J87SYB3JPQWH,56,4.75,2008-12-21,2013-12-28,56,high_activity_user
A2NN1KIYEM2SKS,56,4.125,2011-11-21,2014-06-22,56,high_activity_user
A2VIYTWXANL343,56,4.660714285714286,2008-06-25,2014-06-26,56,high_activity_user
A35SNSDRNE9P8Q,56,4.821428571428571,2010-10-31,2014-06-20,56,high_activity_user
A3RMEU4GNP60BM,56,4.196428571428571,2011-12-15,2014-07-15,56,high_activity_user
A3J029KBNG5MNP,56,4.232142857142857,2009-10-05,2014-07-07,56,high_activity_user
A2XPK6XCL0UH1S,56,3.982142857142857,2003-05-02,2014-06-26,56,high_activity_user
A1B8EJQU73YGL9,56,4.464285714285714,2004-10-15,2014-07-07,56,high_activity_user
ANFJYYQ0P35CW,56,4.375,2007-03-07,2014-07-15,56,high_activity_user
A27GITTN6AVW5I,56,4.071428571428571,2001-12-12,2014-07-08,56,high_activity_user
A28J3123I1QDKI,56,3.9285714285714284,2010-08-12,2014-06-23,56,high_activity_user
A3QDY9I0CNMD2W,56,4.303571428571429,2001-11-25,2013-10-20,56,high_activity_user
A3S0DBBR693O06,56,4.571428571428571,2009-09-19,2014-06-30,56,high_activity_user
A2BUQ240COLAOP,56,4.303571428571429,2007-05-27,2014-05-24,56,high_activity_user
AQ3IN3MRXQ5KH,56,4.035714285714286,2002-01-05,2014-01-13,56,high_activity_user
A2RIXSMGE9VIBG,56,3.8214285714285716,2005-05-26,2014-06-20,56,high_activity_user
A2POXR5VS3PHKR,56,4.75,2006-07-28,2014-05-28,56,high_activity_user
A3CJOB7CHOSZUG,56,4.535714285714286,2008-04-22,2014-07-03,56,high_activity_user
A33SX0AD5PYD9B,56,4.107142857142857,2011-08-05,2014-07-10,56,high_activity_user
A2W0XCWOK3MW6F,56,4.821428571428571,2008-04-18,2014-06-18,56,high_activity_user
A1XEQGYY1IL8CD,56,4.589285714285714,2011-10-11,2014-06-29,56,high_activity_user
A1H7Y5XKPGT0OS,56,4.089285714285714,2010-06-23,2014-05-28,56,high_activity_user
A74UT8IQCM0I2,56,4.732142857142857,2012-07-13,2014-07-11,56,high_activity_user
A3H6NNGCINPLEC,56,4.357142857142857,2006-03-03,2012-07-26,56,high_activity_user
A1SFPA80X7TRBR,55,4.6,2009-04-13,2014-04-09,55,high_activity_user
A3FBM0RMCMAABV,55,4.472727272727273,2009-09-29,2014-01-07,55,high_activity_user
AY3XPKRAMKKY7,55,4.345454545454546,2008-07-17,2014-04-28,55,high_activity_user
A3SU7JSTPH9CC9,55,4.5636363636363635,2011-11-30,2014-07-23,55,high_activity_user
A1PAGHECG401K1,55,4.3090909090909095,2000-08-16,2014-06-26,55,high_activity_user
A2OTQMC69J8MUI,55,4.0,2011-03-17,2014-05-22,55,high_activity_user
A22NKFOH9RATRC,55,4.3090909090909095,2006-09-13,2014-06-20,55,high_activity_user
A1U11IP6K6NHAK,55,4.6,2012-12-10,2014-06-24,55,high_activity_user
AR8LWDT6TUKNZ,55,4.6909090909090905,2012-02-28,2014-06-05,55,high_activity_user
A3KZ7OH4VRL048,55,4.3090909090909095,2008-07-26,2014-06-26,55,high_activity_user
A2WYF4POBUXL2O,55,4.181818181818182,2009-01-05,2014-05-10,55,high_activity_user
A2CPP7BZKOF9TP,55,4.581818181818182,2012-03-19,2013-11-20,55,high_activity_user
A2BGZ52M908MJY,55,4.072727272727272,2001-02-06,2011-05-20,55,high_activity_user
A3IJL9A50KVVZ1,55,4.763636363636364,2010-04-24,2014-05-23,55,high_activity_user
A2WBVO6X3KPMDT,55,4.781818181818182,2010-01-27,2014-03-22,55,high_activity_user
A2QNS95WGN35G9,55,4.618181818181818,2003-09-18,2013-01-24,55,high_activity_user
A1L0P1ZP5FD6EC,55,4.527272727272727,2012-05-01,2014-07-02,55,high_activity_user
A38CHSS1ZAE51B,55,4.3090909090909095,2012-03-21,2014-06-16,55,high_activity_user
AYP0YPLSP9ISM,55,3.581818181818182,2012-06-26,2014-06-06,55,high_activity_user
A32O98PFC3OP7K,55,4.2727272727272725,2005-12-09,2014-07-06,55,high_activity_user
A3CMO216CWOF5N,55,4.054545454545455,2006-03-08,2013-09-05,55,high_activity_user
A2CWIYIETNBAK3,55,4.5636363636363635,2007-10-12,2014-07-19,55,high_activity_user
A1F5O1USOUOOXI,55,4.472727272727273,2006-06-11,2014-06-25,55,high_activity_user
ASJZT7DM51QEM,55,4.0181818181818185,2004-02-08,2014-07-17,55,high_activity_user
A1HBI9BBQIG1NH,55,4.109090909090909,2006-08-22,2014-06-11,55,high_activity_user
A2PY5ED630H0QJ,55,3.8727272727272726,2006-01-24,2014-05-20,55,high_activity_user
