amazon_record_id,product_id,main_category,topic_id,topic_label,topic_probability,is_dominant_topic
275,B075TJHWVC,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.01572078818431658,False
275,B075TJHWVC,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.013697213754002454,False
276,B09LV13JFB,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5226307859581115,True
276,B09LV13JFB,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.4607069638733431,False
276,B09LV13JFB,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.016662250168545452,False
277,B092BL5DCX,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.09878304790270193,False
277,B092BL5DCX,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9000152781496022,True
277,B092BL5DCX,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0012016739476958334,False
278,B09VH568H7,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.021465804427429663,False
278,B09VH568H7,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.14969405473592243,False
278,B09VH568H7,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.8288401408366479,True
279,B09HQSV46W,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.00858529112611236,False
279,B09HQSV46W,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9835363025799929,True
279,B09HQSV46W,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.007878406293894786,False
280,B08TZD7FQN,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.8046709470867334,True
280,B08TZD7FQN,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.1855084853226154,False
280,B08TZD7FQN,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.009820567590651141,False
281,B0B21XL94T,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5922218074508523,True
281,B0B21XL94T,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.40167447662092637,False
281,B0B21XL94T,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0061037159282212134,False
282,B09PTT8DZF,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.07976781472578683,False
282,B09PTT8DZF,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.017117792964630764,False
282,B09PTT8DZF,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9031143923095825,True
283,B0B94JPY2N,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.010295067358066472,False
283,B0B94JPY2N,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.01009441202113739,False
283,B0B94JPY2N,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9796105206207962,True
284,B0B3XXSB1K,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.850021873764091,True
284,B0B3XXSB1K,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.14642194203639564,False
284,B0B3XXSB1K,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0035561841995133425,False
285,B08RZ12GKR,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9786063606981898,True
285,B08RZ12GKR,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.010579592304153153,False
285,B08RZ12GKR,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.010814046997656946,False
286,B0B4T8RSJ1,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.007510901914504515,False
286,B0B4T8RSJ1,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.007322958087260627,False
286,B0B4T8RSJ1,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9851661399982349,True
287,B0B7B9V9QP,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.6728111641848853,True
287,B0B7B9V9QP,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.32106164859609027,False
287,B0B7B9V9QP,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.006127187219024479,False
288,B08XXVXP3J,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.15488373518326481,False
288,B08XXVXP3J,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.013110692379097311,False
288,B08XXVXP3J,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.8320055724376377,True
289,B06XGWRKYT,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.7203632414792878,True
289,B06XGWRKYT,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.20022168681275376,False
289,B06XGWRKYT,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.07941507170795852,False
290,B07CWDX49D,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.2515759804132757,False
290,B07CWDX49D,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.008514616906999981,False
290,B07CWDX49D,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.7399094026797243,True
291,B09TY4MSH3,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.7189748839365689,True
291,B09TY4MSH3,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.2756504879167086,False
291,B09TY4MSH3,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.005374628146722453,False
292,B07RY2X9MP,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5605981845698768,True
292,B07RY2X9MP,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.014746528282861424,False
292,B07RY2X9MP,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.4246552871472619,False
293,B0B2C5MJN6,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.32403624457940927,False
293,B0B2C5MJN6,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.6695297022281399,True
293,B0B2C5MJN6,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.006434053192450893,False
294,B0BBMGLQDW,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.028226627711444796,False
294,B0BBMGLQDW,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.16304973071103154,False
294,B0BBMGLQDW,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.8087236415775236,True
295,B01LONQBDG,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.11850171744997233,False
295,B01LONQBDG,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.05047308654208432,False
295,B01LONQBDG,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.8310251960079433,True
296,B08XXF5V6G,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.6754177246655675,True
296,B08XXF5V6G,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.307982929158475,False
296,B08XXF5V6G,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.016599346175957617,False
297,B09HK9JH4F,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.980929677448515,True
297,B09HK9JH4F,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.010224753206143892,False
297,B09HK9JH4F,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.00884556934534119,False
298,B09MMD1FDN,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.983787502205718,True
298,B09MMD1FDN,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.007810663513139811,False
298,B09MMD1FDN,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.008401834281142233,False
299,B09HN7LD5L,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9819434475213371,True
299,B09HN7LD5L,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.008929057744094991,False
299,B09HN7LD5L,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.009127494734567816,False
300,B0BNDD9TN6,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.7839690490945139,True
300,B0BNDD9TN6,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.19360795815993298,False
300,B0BNDD9TN6,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.022422992745553084,False
301,B0941392C8,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.19028842221851058,False
301,B0941392C8,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.011113686916717245,False
301,B0941392C8,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.7985978908647722,True
302,B01M5967SY,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5584451274272831,True
302,B01M5967SY,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.07312425475548141,False
302,B01M5967SY,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.3684306178172356,False
303,B016MDK4F4,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9375762422119986,True
303,B016MDK4F4,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.029586739081700585,False
303,B016MDK4F4,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.03283701870630094,False
304,B08G43CCLC,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.6475748207395732,True
304,B08G43CCLC,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.013075658336186466,False
304,B08G43CCLC,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.33934952092424037,False
305,B0B61GCHC1,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.37418916244417433,False
305,B0B61GCHC1,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.01418864710192488,False
305,B0B61GCHC1,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.6116221904539009,True
306,B07RX14W1Q,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5950358189644048,True
306,B07RX14W1Q,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.008766099668280718,False
306,B07RX14W1Q,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.3961980813673143,False
307,B09PLD9TCD,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9569387185201026,True
307,B09PLD9TCD,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.022158267497749563,False
307,B09PLD9TCD,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.02090301398214776,False
308,B0B8ZKWGKD,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.85045139605531,True
308,B0B8ZKWGKD,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.13518287414498442,False
308,B0B8ZKWGKD,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.014365729799705537,False
309,B09NNJ9WYM,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.617489405964729,True
309,B09NNJ9WYM,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.3770295915469818,False
309,B09NNJ9WYM,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.005481002488289172,False
310,B08H5L8V1L,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.24634522538290718,False
310,B08H5L8V1L,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.1016617544839422,False
310,B08H5L8V1L,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.6519930201331505,True
311,B0B8CXTTG3,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.00858529112611236,False
311,B0B8CXTTG3,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9835363025799929,True
311,B0B8CXTTG3,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.007878406293894786,False
312,B09HCH3JZG,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.3630310215970088,False
312,B09HCH3JZG,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.005010420090970653,False
312,B09HCH3JZG,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.6319585583120205,True
313,B097JVLW3L,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.47710735081193667,True
313,B097JVLW3L,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.4074050644042246,False
313,B097JVLW3L,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.11548758478383869,False
314,B09SB6SJB4,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.006794486559141686,False
314,B09SB6SJB4,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.16443434216484956,False
314,B09SB6SJB4,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.8287711712760089,True
315,B08NW8GHCJ,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.008344953518700798,False
315,B08NW8GHCJ,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.00753140581886801,False
315,B08NW8GHCJ,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9841236406624312,True
316,B09YHLPQYT,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9871712734723267,True
316,B09YHLPQYT,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.006621509409005447,False
316,B09YHLPQYT,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.006207217118667917,False
317,B08G1RW2Q3,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.24078773035819648,False
317,B08G1RW2Q3,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.15482811509999803,False
317,B08G1RW2Q3,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.6043841545418055,True
318,B08YXJJW8H,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9884413471049875,True
318,B08YXJJW8H,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.005644920717796051,False
318,B08YXJJW8H,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.005913732177216392,False
319,B09P8M18QM,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.720533315041225,True
319,B09P8M18QM,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.2677197004712771,False
319,B09P8M18QM,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.011746984487497949,False
320,B08BG4M4N7,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9754277757663883,True
320,B08BG4M4N7,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.012388254140137658,False
320,B08BG4M4N7,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.012183970093474088,False
321,B07VJ9ZTXS,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.4482455523302845,True
321,B07VJ9ZTXS,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.1551831144893959,False
321,B07VJ9ZTXS,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.3965713331803196,False
322,B084872DQY,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5828664182468676,True
322,B084872DQY,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.4161128063609095,False
322,B084872DQY,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0010207753922229922,False
323,B00GGGOYEU,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.00932707141400937,False
323,B00GGGOYEU,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.09454322445607752,False
323,B00GGGOYEU,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.8961297041299132,True
324,B08FD2VSD9,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9222035476058795,True
324,B08FD2VSD9,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.03548789653178333,False
324,B08FD2VSD9,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0423085558623371,False
325,B0BQRJ3C47,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.8510802790816905,True
325,B0BQRJ3C47,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.0729493318586159,False
325,B0BQRJ3C47,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.07597038905969371,False
326,B095JPKPH3,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.3115553066976085,False
326,B095JPKPH3,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.6866856759656982,True
326,B095JPKPH3,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.001759017336693192,False
327,B087JWLZ2K,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.3808070210603217,False
327,B087JWLZ2K,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.5306509115028459,True
327,B087JWLZ2K,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.08854206743683225,False
328,B09DSXK8JX,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9569387185201026,True
328,B09DSXK8JX,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.022158267497749563,False
328,B09DSXK8JX,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.02090301398214776,False
329,B08V9C4B1J,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.008344953518700798,False
329,B08V9C4B1J,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.00753140581886801,False
329,B08V9C4B1J,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9841236406624312,True
330,B08PKBMJKS,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9856415703151541,True
330,B08PKBMJKS,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.007439377373433346,False
330,B08PKBMJKS,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.006919052311412636,False
331,B0B8VQ7KDS,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5045437278312077,True
331,B0B8VQ7KDS,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.33108623122205844,False
331,B0B8VQ7KDS,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.1643700409467339,False
332,B086JTMRYL,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.31613112237022745,False
332,B086JTMRYL,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.01473977969553743,False
332,B086JTMRYL,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.6691290979342351,True
333,B09RWQ7YR6,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.005911840959122185,False
333,B09RWQ7YR6,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9418590242407584,True
333,B09RWQ7YR6,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.05222913480011947,False
334,B00OFM6PEO,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.5828327985370637,True
334,B00OFM6PEO,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.016478777594264207,False
334,B00OFM6PEO,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.40068842386867215,False
335,B0BF57RN3K,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.001576036342849788,False
335,B0BF57RN3K,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9968888878859296,True
335,B0BF57RN3K,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.001535075771220663,False
336,B0B3RRWSF6,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.0012128663285878504,False
336,B0B3RRWSF6,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9976709902094865,True
336,B0B3RRWSF6,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0011161434619257754,False
337,B0B5B6PQCT,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.0015445908684136932,False
337,B0B5B6PQCT,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9969469107939997,True
337,B0B5B6PQCT,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0015084983375867169,False
338,B08HV83HL3,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.002944609437109788,False
338,B08HV83HL3,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.0901207147729277,False
338,B08HV83HL3,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.9069346757899626,True
339,B0BBN4DZBD,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.004760346822278401,False
339,B0BBN4DZBD,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9905159274675264,True
339,B0BBN4DZBD,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.004723725710195075,False
340,B0B3CPQ5PF,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.0009442460527083445,False
340,B0B3CPQ5PF,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9979734201878909,True
340,B0B3CPQ5PF,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.001082333759400827,False
341,B0B3CQBRB4,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.0009442460527083445,False
341,B0B3CQBRB4,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9979734201878909,True
341,B0B3CQBRB4,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.001082333759400827,False
342,B0BBN56J5H,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.004760346822278401,False
342,B0BBN56J5H,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9905159274675264,True
342,B0BBN56J5H,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.004723725710195075,False
343,B0BBN3WF7V,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.004760346822278401,False
343,B0BBN3WF7V,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9905159274675264,True
343,B0BBN3WF7V,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.004723725710195075,False
344,B0BDRVFDKP,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.013948313693425743,False
344,B0BDRVFDKP,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.013126794894608041,False
344,B0BDRVFDKP,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.9729248914119661,True
345,B0B5LVS732,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.003635263378603319,False
345,B0B5LVS732,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9931181279659833,True
345,B0B5LVS732,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0032466086554133935,False
346,B09V2Q4QVQ,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.004200769178956358,False
346,B09V2Q4QVQ,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9916516802740464,True
346,B09V2Q4QVQ,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.004147550546997245,False
347,B09V12K8NT,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.012885330394407864,False
347,B09V12K8NT,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9699668894369378,True
347,B09V12K8NT,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.017147780168654266,False
348,B01DEWVZ2C,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.005113179830713974,False
348,B01DEWVZ2C,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9899652727211151,True
348,B01DEWVZ2C,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.004921547448171054,False
349,B0BMGB3CH9,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.002204669750480532,False
349,B0BMGB3CH9,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9954442995085747,True
349,B0BMGB3CH9,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0023510307409445918,False
350,B08D77XZX5,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.005643914740700538,False
350,B08D77XZX5,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9886577692122116,True
350,B08D77XZX5,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.005698316047087849,False
351,B09XB8GFBQ,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.03502831208667541,False
351,B09XB8GFBQ,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9347149534501498,True
351,B09XB8GFBQ,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.030256734463174787,False
352,B07WG8PDCW,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.013299888568395342,False
352,B07WG8PDCW,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.01598832722750463,False
352,B07WG8PDCW,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.9707117842041,True
353,B07GPXXNNG,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.007463238745606527,False
353,B07GPXXNNG,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.7970087123856703,True
353,B07GPXXNNG,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.19552804886872316,False
354,B0BDYVC5TD,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.013948313693425743,False
354,B0BDYVC5TD,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.013126794894608041,False
354,B0BDYVC5TD,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.9729248914119661,True
355,B0BMGB2TPR,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.002204669750480532,False
355,B0BMGB2TPR,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9954442995085747,True
355,B0BMGB2TPR,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0023510307409445918,False
356,B08MC57J31,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.39850412311677375,False
356,B08MC57J31,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.0044139464335316726,False
356,B08MC57J31,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.5970819304496945,True
357,B08HVL8QN3,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.002944609437109788,False
357,B08HVL8QN3,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.0901207147729277,False
357,B08HVL8QN3,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.9069346757899626,True
358,B0746JGVDS,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.8418184874777365,True
358,B0746JGVDS,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.005030411798174656,False
358,B0746JGVDS,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.153151100724089,False
359,B08VFF6JQ8,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.004534927640958024,False
359,B08VFF6JQ8,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.004103235892315354,False
359,B08VFF6JQ8,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.9913618364667266,True
360,B09NVPSCQT,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.005788949033830397,False
360,B09NVPSCQT,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9885279713601155,True
360,B09NVPSCQT,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.005683079606054067,False
361,B09YV4RG4D,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.005078323123411865,False
361,B09YV4RG4D,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9905963319052791,True
361,B09YV4RG4D,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.004325344971308917,False
362,B09TWHTBKQ,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.000629739075380329,False
362,B09TWHTBKQ,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9264353583884403,True
362,B09TWHTBKQ,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.07293490253617928,False
363,B08L5HMJVW,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.013948313693425743,False
363,B08L5HMJVW,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.013126794894608041,False
