product_id,recommended_product_id,rank,item_similarity,co_rating_user_count,source_product_user_count,recommended_product_user_count
B0039BPG1A,B009B0MZ1M,1,0.09090909090909091,6,51,21
B0039BPG1A,B00B7N9CWG,2,0.0625,4,51,17
B0039BPG1A,B0091T97J6,3,0.05660377358490566,3,51,5
B0039BPG1A,B005MTMFHU,4,0.05263157894736842,3,51,9
B0039BPG1A,B002WE6D44,5,0.039301310043668124,9,51,187
B0039BPG1A,B0065MMKTG,6,0.03571428571428571,2,51,7
B0039BPG1A,B006K551TO,7,0.03278688524590164,2,51,12
B0039BPG1A,B002HZW6WQ,8,0.02564102564102564,2,51,29
B0039BPG1A,B007KEZMX4,9,0.02,2,51,51
B0039BPG1A,B000QUUFRW,10,0.013986013986013986,2,51,94
B003WUBIZQ,B00AQRUW4Q,1,0.08333333333333333,4,36,16
B003WUBIZQ,B00829THH8,2,0.05970149253731343,4,36,35
B003WUBIZQ,B005518J6Q,3,0.05405405405405406,2,36,3
B003WUBIZQ,B005J7YA3W,4,0.034482758620689655,2,36,24
B003WUBIZQ,B004RKQMCY,5,0.03225806451612903,2,36,28
B003WUBIZQ,B005HMKKH4,6,0.023529411764705882,4,36,138
B003WUBIZQ,B004NY9UV4,7,0.019801980198019802,2,36,67
B003WUBIZQ,B002WE6D44,8,0.00904977375565611,2,36,187
B0097BEDOC,B009Z3SVRM,1,0.10714285714285714,6,36,26
B0097BEDOC,B0099UPF70,2,0.04878048780487805,2,36,7
B0097BEDOC,B000B9RI14,3,0.024390243902439025,2,36,48
B009Z3SVRM,B0097BEDOC,1,0.10714285714285714,6,26,36
B00B588HY2,B00D695GS8,1,0.045454545454545456,2,43,3
B00B588HY2,B00BEHQKPC,2,0.04081632653061224,2,43,8
B00B588HY2,B009D79VH4,3,0.038461538461538464,2,43,11
B00B588HY2,B001V9KG0I,4,0.021739130434782608,2,43,51
B00B588HY2,B00DVFLJDS,5,0.017241379310344827,2,43,75
B00B588HY2,B002V88HFE,6,0.01282051282051282,2,43,115
B00CMQTVK0,B00BGA9WK2,1,0.07792207792207792,12,56,110
B00CMQTVK0,B001V9LPT4,2,0.019417475728155338,2,56,49
B00CMQTVK0,B002Y6CJJ8,3,0.018867924528301886,2,56,52
B00CMQTVK0,B002V88HFE,4,0.011834319526627219,2,56,115
B009D79VH4,B00B588HY2,1,0.038461538461538464,2,11,43
B001TUYTZM,B003ICXCWA,1,0.16666666666666666,2,8,6
B003ICXCWA,B001TUYTZM,1,0.16666666666666666,2,6,8
B001L0OTSW,B003ELYQGG,1,0.008547008547008548,2,3,233
B00009EHJV,B00021XIJW,1,0.058823529411764705,2,20,16
B003ZUXXWO,B002SGATH8,1,0.025974025974025976,2,18,61
B004WB8EYM,B001XURP7W,1,0.01680672268907563,2,14,107
B0015AARJI,B0053OLY9O,1,0.03125,3,74,25
B0015AARJI,B001VKIE5Q,2,0.02564102564102564,2,74,6
B0015AARJI,B000N91ZP2,3,0.02564102564102564,2,74,6
B0015AARJI,B0019M6GP6,4,0.023809523809523808,2,74,12
B0015AARJI,B000M17AVO,5,0.020202020202020204,2,74,27
B0015AARJI,B004G6002M,6,0.011834319526627219,2,74,97
B0015AARJI,B0019EHU8G,7,0.006872852233676976,2,74,219
B0015AARJI,B003ES5ZUU,8,0.00554016620498615,2,74,289
B0053OLY9O,B0015AARJI,1,0.03125,3,25,74
B0053OLY9O,B0002L5R78,2,0.0111731843575419,2,25,156
B000YB862E,B00139W0XM,1,0.2,3,12,6
B000YB862E,B004TJ6JH6,2,0.045454545454545456,2,12,34
B000YB862E,B002ZIMEMW,3,0.043478260869565216,2,12,36
B000YB862E,B002WE6D44,4,0.01015228426395939,2,12,187
B004TJ6JH6,B0007Q9PWQ,1,0.07894736842105263,3,34,7
B004TJ6JH6,B000OPB4U6,2,0.05405405405405406,2,34,5
B004TJ6JH6,B004HD3G6Q,3,0.05,2,34,8
B004TJ6JH6,B000YB862E,4,0.045454545454545456,2,34,12
B004TJ6JH6,B002ZIMEMW,5,0.04477611940298507,3,34,36
B004TJ6JH6,B001WB02Z4,6,0.0425531914893617,2,34,15
B004TJ6JH6,B002HJ9PTO,7,0.04081632653061224,2,34,17
B004HD3G6Q,B004TJ6JH6,1,0.05,2,8,34
B004HD3G6Q,B002ZIMEMW,2,0.047619047619047616,2,8,36
B000BQ7GW8,B000ZD0CV4,1,0.02654867256637168,3,101,15
B000BQ7GW8,B00005T3GH,2,0.01904761904761905,2,101,6
B000BQ7GW8,B004JMZPJG,3,0.018691588785046728,2,101,8
B000BQ7GW8,B004PW04B4,4,0.018018018018018018,2,101,12
B000BQ7GW8,B003CKC8W8,5,0.018018018018018018,2,101,12
B000BQ7GW8,B000067S60,6,0.017857142857142856,2,101,13
B000BQ7GW8,B000IF4788,7,0.017699115044247787,2,101,14
B000BQ7GW8,B005HMKKH4,8,0.01702127659574468,4,101,138
B000BQ7GW8,B00109Y2DQ,9,0.016,2,101,26
B000BQ7GW8,B003D8GAA0,10,0.013422818791946308,2,101,50
B003D8GAA0,B004HT6TS2,1,0.05,4,50,34
B003D8GAA0,B003K0E6BG,2,0.04918032786885246,3,50,14
B003D8GAA0,B004T0EQP2,3,0.04411764705882353,3,50,21
B003D8GAA0,B0040IEIII,4,0.0392156862745098,2,50,3
B003D8GAA0,B004T6P1FU,5,0.03773584905660377,2,50,5
B003D8GAA0,B005DPFSA4,6,0.03278688524590164,2,50,13
B003D8GAA0,B007I6HZXE,7,0.030303030303030304,2,50,18
B003D8GAA0,B004R7A9NU,8,0.023529411764705882,2,50,37
B003D8GAA0,B000S5Q9CA,9,0.013793103448275862,2,50,97
B003D8GAA0,B000BQ7GW8,10,0.013422818791946308,2,50,101
B000S5Q9CA,B001MPWMDA,1,0.019417475728155338,2,97,8
B000S5Q9CA,B000PCBVA6,2,0.019417475728155338,2,97,8
B000S5Q9CA,B0058NN6CS,3,0.018518518518518517,2,97,13
B000S5Q9CA,B009WSCW4S,4,0.018018018018018018,2,97,16
B000S5Q9CA,B005UNFRU0,5,0.017094017094017096,2,97,22
B000S5Q9CA,B002G1YPH0,6,0.01639344262295082,2,97,27
B000S5Q9CA,B001OORMVQ,7,0.01639344262295082,2,97,27
B000S5Q9CA,B005C31HC0,8,0.014388489208633094,2,97,44
B000S5Q9CA,B003D8GAA0,9,0.013793103448275862,2,97,50
B000S5Q9CA,B004OB0EBQ,10,0.012903225806451613,2,97,60
B005C31HC0,B005CPGHAA,1,0.043010752688172046,4,44,53
B005C31HC0,B008NMCPTQ,2,0.01904761904761905,2,44,63
B005C31HC0,B000S5Q9CA,3,0.014388489208633094,2,44,97
B005C31HC0,B005HMKKH4,4,0.011111111111111112,2,44,138
B0096TK65A,B006GWO5WK,1,0.007194244604316547,2,10,270
B005CPGHAA,B007GEE2S4,1,0.05172413793103448,3,53,8
B005CPGHAA,B005C31HC0,2,0.043010752688172046,4,53,44
B005CPGHAA,B008CXTX7S,3,0.03488372093023256,3,53,36
B005CPGHAA,B002HZW7CK,4,0.029850746268656716,2,53,16
B005CPGHAA,B002HWRZ2K,5,0.029850746268656716,2,53,16
B005CPGHAA,B006W41W7S,6,0.02666666666666667,2,53,24
B005CPGHAA,B0026ZPFCK,7,0.023809523809523808,2,53,33
B005CPGHAA,B0036Q7MV0,8,0.023529411764705882,2,53,34
B005CPGHAA,B005CT56F8,9,0.018518518518518517,2,53,57
B005CPGHAA,B0053NBLFW,10,0.015503875968992248,2,53,78
B001TSMJDS,B001TSSOQY,1,0.15384615384615385,2,10,5
B001TSMJDS,B0034WR19Y,2,0.1,2,10,12
B001TSMJDS,B001WB02Z4,3,0.08695652173913043,2,10,15
B001TSMJDS,B0079M711S,4,0.07692307692307693,3,10,32
B001TSMJDS,B005IQRMN4,5,0.05714285714285714,2,10,27
B001TSSOQY,B001TSMJDS,1,0.15384615384615385,2,5,10
B001TSSOQY,B005IQRMN4,2,0.06666666666666667,2,5,27
B004HREPCQ,B005IQRMN4,1,0.06896551724137931,2,4,27
B0019X20R8,B00081A2KY,1,0.05263157894736842,2,20,20
B0019X20R8,B00029U1DK,2,0.04878048780487805,2,20,23
B0019X20R8,B001TOD7ME,3,0.046511627906976744,2,20,25
B0019X20R8,B002V88HFE,4,0.022727272727272728,3,20,115
B0019X20R8,B0041Q38NU,5,0.016260162601626018,2,20,105
B0034CSUZ8,B007PPYXOC,1,0.13333333333333333,2,4,13
B007PPYXOC,B0034CSUZ8,1,0.13333333333333333,2,13,4
B00005LEN4,B0009GZAGO,1,0.06666666666666667,2,24,8
B00005LEN4,B00007EDZG,2,0.03225806451612903,2,24,40
B0009GZAGO,B00005LEN4,1,0.06666666666666667,2,8,24
B004HCO4GI,B003ELYQGG,1,0.007936507936507936,2,21,233
B00BI9X7UC,B003USPP5Y,1,0.125,2,11,7
B00BI9X7UC,B008MB70TI,2,0.11764705882352941,2,11,8
B00BI9X7UC,B002WE6D44,3,0.01020408163265306,2,11,187
B00D42AB50,B00D5Q75RC,1,0.15217391304347827,7,9,44
B00D5Q75RC,B00D42AB50,1,0.15217391304347827,7,44,9
B00D5Q75RC,B0090Z3QG6,2,0.05357142857142857,3,44,15
B00D5Q75RC,B00D42AESY,3,0.041666666666666664,2,44,6
B00D5Q75RC,B003ELYQGG,4,0.007272727272727273,2,44,233
B000BYCKU8,B001G1ZPV6,1,0.07407407407407407,2,7,22
B000RT77I2,B0096BEJDI,1,0.2222222222222222,2,5,6
B0096BEJDI,B000RT77I2,1,0.2222222222222222,2,6,5
B005IMFX2K,B001XURP7W,1,0.018018018018018018,2,6,107
B007P4YAPK,B007SHJIP6,1,0.13793103448275862,4,20,13
B007P4YAPK,B007X9QIXO,2,0.07142857142857142,2,20,10
B0093XTHHM,B009YQO2QY,1,0.2222222222222222,2,7,4
B009YQO2QY,B0093XTHHM,1,0.2222222222222222,2,4,7
B003NR57BY,B00EVVNOT8,1,0.03389830508474576,2,58,3
B003NR57BY,B008CXTX7S,2,0.03296703296703297,3,58,36
B003NR57BY,B006PJUO6K,3,0.03076923076923077,2,58,9
B003NR57BY,B00CO1I29O,4,0.028169014084507043,2,58,15
B003NR57BY,B005L38VPC,5,0.025974025974025976,2,58,21
B003NR57BY,B00AJHDZSI,6,0.017094017094017096,2,58,61
B003NR57BY,B003ELYQGG,7,0.006920415224913495,2,58,233
B003NR57BY,B007WTAJTO,8,0.005277044854881266,2,58,323
B008D1RMGI,B008F4NL04,1,0.05128205128205128,2,5,36
B008F4NL04,B008FH1R0M,1,0.24390243902439024,10,36,15
B008F4NL04,B0072XQILS,2,0.07317073170731707,3,36,8
B008F4NL04,B008D1RMGI,3,0.05128205128205128,2,36,5
B008F4NL04,B0072XQI2W,4,0.04,2,36,16
B0041LYY6K,B00829THH8,1,0.03508771929824561,2,24,35
B00829THH8,B003WUBIZQ,1,0.05970149253731343,4,35,36
B00829THH8,B001T99ZTI,2,0.044444444444444446,2,35,12
B00829THH8,B003VVH8Y6,3,0.04,2,35,17
B00829THH8,B0041LYY6K,4,0.03508771929824561,2,35,24
B00829THH8,B005PSLFGA,5,0.029850746268656716,2,35,34
B00829THH8,B002WE6D44,6,0.00909090909090909,2,35,187
B00005N6KG,B002RM08RE,1,0.025,2,16,66
B002RM08RE,B003ZSHNG8,1,0.02702702702702703,2,66,10
B002RM08RE,B00005N6KG,2,0.025,2,66,16
B002RM08RE,B003XN24GY,3,0.024390243902439025,2,66,18
B002RM08RE,B004G8HXXO,4,0.024390243902439025,2,66,18
B002RM08RE,B002V8C3W2,5,0.020833333333333332,2,66,32
B002RM08RE,B004TIIBMS,6,0.020618556701030927,2,66,33
B002RM08RE,B000Q8UAWY,7,0.019417475728155338,2,66,39
B002RM08RE,B000JMJWV2,8,0.01818181818181818,2,66,46
B002RM08RE,B00A3YN0Z0,9,0.016260162601626018,2,66,59
B002RM08RE,B000LRMS66,10,0.01606425702811245,4,66,187
B00005NIMJ,B0043T7FXE,1,0.022988505747126436,2,14,75
B0043T7FXE,B00D601UC8,1,0.025,2,75,7
B0043T7FXE,B002MMY4WY,2,0.024390243902439025,2,75,9
B0043T7FXE,B00005NIMJ,3,0.022988505747126436,2,75,14
B0043T7FXE,B005OTPVMY,4,0.02247191011235955,2,75,16
B0043T7FXE,B006BGZJJ4,5,0.019230769230769232,2,75,31
B0043T7FXE,B003ES5ZSW,6,0.01652892561983471,2,75,48
B0043T7FXE,B0015DYMVO,7,0.015037593984962405,2,75,60
B000F0ELOG,B0002LEMWE,1,0.08333333333333333,2,12,14
B000F0ELOG,B000Z80ICM,2,0.045454545454545456,2,12,34
B003VAGXZC,B00413PHDM,1,0.043478260869565216,2,33,15
B003VAGXZC,B000RQSGYO,2,0.02631578947368421,2,33,45
B00413PHDM,B003VAGXZC,1,0.043478260869565216,2,15,33
B007I5JT4S,B003ES5ZUU,1,0.036312849162011177,13,82,289
B007I5JT4S,B002TPFNXS,2,0.03333333333333333,3,82,11
B007I5JT4S,B0057CVH6W,3,0.022727272727272728,2,82,8
B007I5JT4S,B004K2WZS4,4,0.022727272727272728,2,82,8
B007I5JT4S,B005DIRI6I,5,0.021052631578947368,2,82,15
B007I5JT4S,B008HO9DK4,6,0.02040816326530612,2,82,18
B007I5JT4S,B004SD1XB0,7,0.020202020202020204,2,82,19
B007I5JT4S,B00829THK0,8,0.019230769230769232,2,82,24
B007I5JT4S,B0049S6ZUS,9,0.018018018018018018,2,82,31
B007I5JT4S,B000MX48VM,10,0.017543859649122806,2,82,34
B008HO9DK4,B007I5JT4S,1,0.02040816326530612,2,18,82
B00BGGDVOO,B003ES5ZUU,1,0.02570093457943925,11,150,289
B00BGGDVOO,B0061RJSWC,2,0.01818181818181818,3,150,18
B00BGGDVOO,B008KVUAGU,3,0.017241379310344827,3,150,27
B00BGGDVOO,B0052SCU8U,4,0.0163265306122449,4,150,99
B00BGGDVOO,B005CLPP84,5,0.0136986301369863,3,150,72
B00BGGDVOO,B00487XJZ4,6,0.013245033112582781,2,150,3
B00BGGDVOO,B009VK25XU,7,0.013245033112582781,2,150,3
B00BGGDVOO,B005U8XJDW,8,0.013157894736842105,2,150,4
B00BGGDVOO,B00E955HKA,9,0.013157894736842105,2,150,4
B00BGGDVOO,B005U8XJO6,10,0.012987012987012988,2,150,6
B0006I1TRY,B001KB6Z2U,1,0.1,2,14,8
B001KB6Z2U,B0006I1TRY,1,0.1,2,8,14
B0096W1OCG,B0049WBZEK,1,0.11764705882352941,2,11,8
B0096W1OCG,B0015DYMVO,2,0.028985507246376812,2,11,60
B0040IUI46,B0058G40O8,1,0.04878048780487805,2,38,5
B0040IUI46,B0012S4APK,2,0.013157894736842105,2,38,116
B0058G40O8,B0040IUI46,1,0.04878048780487805,2,5,38
B00EL93M3S,B0091PEC3Q,1,0.07936507936507936,5,41,27
B00EL93M3S,B007KPIMXK,2,0.0625,3,41,10
B00EL93M3S,B008AG097A,3,0.057692307692307696,3,41,14
B00EL93M3S,B0082YNR0Q,4,0.05555555555555555,3,41,16
B00EL93M3S,B00G2TK76A,5,0.047619047619047616,3,41,25
B00EL93M3S,B007PA1K84,6,0.04411764705882353,3,41,30
B00EL93M3S,B005CLHOM4,7,0.043478260869565216,2,41,7
B00EL93M3S,B00GR1I242,8,0.04081632653061224,2,41,10
B00EL93M3S,B003LR7ME6,9,0.020942408376963352,4,41,154
B00EL93M3S,B007B31IAK,10,0.017241379310344827,2,41,77
B00GR1I242,B00EL93M3S,1,0.04081632653061224,2,10,41
B001QKI2DA,B001T57PD0,1,0.14814814814814814,4,21,10
B001QKI2DA,B002TLTGM6,2,0.03125,2,21,45
B001T57PD0,B001QKI2DA,1,0.14814814814814814,4,10,21
B003UI62AG,B005CT56F8,1,0.028985507246376812,2,14,57
B00316263Y,B003XM73P2,1,0.024390243902439025,3,108,18
B00316263Y,B002VJL0OS,2,0.024,3,108,20
B00316263Y,B000TXNS6G,3,0.017699115044247787,2,108,7
B00316263Y,B005LJQMZC,4,0.01694915254237288,2,108,12
B00316263Y,B00FO12XY6,5,0.01652892561983471,2,108,15
B00316263Y,B006OBGEHW,6,0.016304347826086956,3,108,79
B00316263Y,B006EKIQYM,7,0.016260162601626018,2,108,17
B00316263Y,B0011U65F2,8,0.015037593984962405,2,108,27
B00316263Y,B003XM1WE0,9,0.014925373134328358,2,108,28
B00316263Y,B0030AZ44O,10,0.014814814814814815,2,108,29
B005UNFRU0,B004YDUZ22,1,0.03225806451612903,2,22,42
B005UNFRU0,B000S5Q9CA,2,0.017094017094017096,2,22,97
B003EGIE2S,B00005T3G0,1,0.07142857142857142,2,4,26
B0027VT6V4,B005CG2ATQ,1,0.016129032258064516,2,104,22
B0027VT6V4,B00005T3G0,2,0.015625,2,104,26
B0027VT6V4,B001NJ0D0Y,3,0.014184397163120567,2,104,39
B0027VT6V4,B002HWRJBM,4,0.013422818791946308,2,104,47
B0027VT6V4,B009LL9VDG,5,0.011494252873563218,2,104,72
B0027VT6V4,B0044YU60M,6,0.011111111111111112,2,104,78
B0027VT6V4,B006W8U2MU,7,0.0106951871657754,2,104,85
B0027VT6V4,B0012S4APK,8,0.009174311926605505,2,104,116
B0027VT6V4,B008OHNZI0,9,0.007547169811320755,2,104,163
B006U3O566,B001202C44,1,0.06060606060606061,2,21,14
B006U3O566,B003FVVMS0,2,0.047619047619047616,3,21,45
B006U3O566,B003ES5ZUU,3,0.006493506493506494,2,21,289
B000HPV3RW,B002M78JA2,1,0.04,2,45,7
B000HPV3RW,B000RZQZM0,2,0.02631578947368421,2,45,33
B000HPV3RW,B005QX7KYU,3,0.02564102564102564,2,45,35
B000HPV3RW,B0015DYMVO,4,0.019417475728155338,2,45,60
B000HPV3RW,B00AJHDZSI,5,0.019230769230769232,2,45,61
B000HPV3RW,B004QK7HI8,6,0.012121212121212121,2,45,122
B000HPV3RW,B003ELYQGG,7,0.007246376811594203,2,45,233
B002M78JA2,B000HPV3RW,1,0.04,2,7,45
B00AJHDZSI,B008ABOJKS,1,0.03125,3,61,38
B00AJHDZSI,B00DBA1VYU,2,0.0273972602739726,2,61,14
B00AJHDZSI,B00A3YN0Z0,3,0.02564102564102564,3,61,59
B00AJHDZSI,B000HPV3RW,4,0.019230769230769232,2,61,45
B00AJHDZSI,B006QB1RPY,5,0.017543859649122806,2,61,55
B00AJHDZSI,B003NR57BY,6,0.017094017094017096,2,61,58
B00AJHDZSI,B0097BEFYA,7,0.015267175572519083,2,61,72
B00AJHDZSI,B007I5JT4S,8,0.014184397163120567,2,61,82
B00AJHDZSI,B00622AG6S,9,0.0136986301369863,3,61,161
B00AJHDZSI,B001XURP7W,10,0.012048192771084338,2,61,107
B0091PEC3Q,B00EL93M3S,1,0.07936507936507936,5,27,41
B0091PEC3Q,B00FDIKV3A,2,0.0625,2,27,7
B0091PEC3Q,B009USAJCC,3,0.023255813953488372,2,27,61
B00FDIKV3A,B005CLHOM4,1,0.16666666666666666,2,7,7
B00FDIKV3A,B00E44B18I,2,0.08695652173913043,2,7,18
B00FDIKV3A,B0091PEC3Q,3,0.0625,2,7,27
B0023B14TK,B003ZUIHY8,1,0.018518518518518517,2,27,83
B0023B14TK,B003ES5ZUU,2,0.009584664536741214,3,27,289
B005OTPVMY,B0043T7FXE,1,0.02247191011235955,2,16,75
B00752R4PK,B00752VKBY,1,0.05,2,36,6
B00752R4PK,B00FFJ0HUE,2,0.03076923076923077,2,36,31
B00752VKBY,B00752R4PK,1,0.05,2,6,36
B003LRY9Q0,B006JH8T3S,1,0.038461538461538464,2,11,43
B006JH8T3S,B003LRY9Q0,1,0.038461538461538464,2,43,11
B006JH8T3S,B0088LYCZC,2,0.01639344262295082,2,43,81
B006JH8T3S,B005HMKKH4,3,0.0111731843575419,2,43,138
B006JH8T3S,B0074BW614,4,0.006042296072507553,2,43,290
B006JH8T3S,B007WTAJTO,5,0.005494505494505495,2,43,323
B0015A8Y5M,B003FVVMS0,1,0.05454545454545454,3,13,45
B00005T3GH,B000BQ7GW8,1,0.01904761904761905,2,6,101
B003Z4G3I6,B00466X9SY,1,0.046511627906976744,2,23,22
B003Z4G3I6,B005GGTTZ0,2,0.029411764705882353,2,23,47
B003Z4G3I6,B003ZUIHY8,3,0.019230769230769232,2,23,83
B003Z4G3I6,B009SYZ8OC,4,0.010101010101010102,2,23,177
B005GGTTZ0,B000NMFCIA,1,0.046153846153846156,3,47,21
B005GGTTZ0,B00BEJDGOS,2,0.04,2,47,5
B005GGTTZ0,B003Z4G3I6,3,0.029411764705882353,2,47,23
B005GGTTZ0,B0075SUHKI,4,0.028985507246376812,2,47,24
B005GGTTZ0,B000WL6YY8,5,0.022222222222222223,2,47,45
B0014S5FVQ,B00E98O7GC,1,0.05128205128205128,2,6,35
B00E98O7GC,B0014S5FVQ,1,0.05128205128205128,2,35,6
B00005T3N3,B002NKNWAA,1,0.16666666666666666,2,6,8
B002NKNWAA,B00005T3N3,1,0.16666666666666666,2,8,6
B00091S0WA,B0013AV4M4,1,0.06451612903225806,2,11,22
B0013AV4M4,B00091S0WA,1,0.06451612903225806,2,22,11
B0000UV2AW,B000FOYMKU,1,0.05128205128205128,2,10,31
B000FOYMKU,B0000UV2AW,1,0.05128205128205128,2,31,10
B000FOYMKU,B000I68BD4,2,0.034782608695652174,4,31,88
B000FOYMKU,B002J9HBIO,3,0.027777777777777776,2,31,43
B003K1EYM6,B00622AG6S,1,0.012048192771084338,2,7,161
B00005T3RC,B0015DYMVO,1,0.03076923076923077,2,7,60
B007R5YDYA,B005DOK8NW,1,0.08530805687203792,18,130,99
B007R5YDYA,B004JWA70I,2,0.047619047619047616,7,130,24
B007R5YDYA,B0007POE6O,3,0.02158273381294964,3,130,12
B007R5YDYA,B00902SFC4,4,0.015151515151515152,3,130,71
B007R5YDYA,B005DOKHLK,5,0.015151515151515152,2,130,4
B007R5YDYA,B003XMAD18,6,0.015037593984962405,2,130,5
B007R5YDYA,B00CXADBRY,7,0.015037593984962405,2,130,5
B007R5YDYA,B005DOKG70,8,0.014925373134328358,2,130,6
B007R5YDYA,B006ZGWJU2,9,0.014492753623188406,2,130,10
B007R5YDYA,B000PCF7A6,10,0.014492753623188406,2,130,10
B004GCJEZU,B0098PIYTW,1,0.023809523809523808,2,69,17
B004GCJEZU,B003XN24GY,2,0.023529411764705882,2,69,18
B004GCJEZU,B008THTRVO,3,0.021739130434782608,2,69,25
B004GCJEZU,B005LZR0DO,4,0.021505376344086023,2,69,26
B004GCJEZU,B00AWKC0EC,5,0.021052631578947368,2,69,28
B004GCJEZU,B005KDYBIO,6,0.018867924528301886,2,69,39
B004GCJEZU,B0098F5W0Q,7,0.018292682926829267,3,69,98
B004GCJEZU,B006GWO5WK,8,0.018018018018018018,6,69,270
B004GCJEZU,B0043WJRRS,9,0.017094017094017096,2,69,50
B004GCJEZU,B00825BZUY,10,0.014598540145985401,2,69,70
B0038W0K2K,B003GIJTR8,1,0.031578947368421054,3,52,46
B0038W0K2K,B002MAPRYU,2,0.011363636363636364,2,52,126
B0038W0K2K,B00DR0PDNE,3,0.00516795865633075,2,52,337
B001B077PO,B00419QK32,1,0.05555555555555555,2,35,3
B001B077PO,B005PQTYHE,2,0.046511627906976744,2,35,10
B001B077PO,B0037FS8WM,3,0.0425531914893617,2,35,14
B001B077PO,B002NU5O9C,4,0.04,2,35,17
B00419QK32,B001B077PO,1,0.05555555555555555,2,3,35
B0007LJHVK,B000A5TAT2,1,0.19047619047619047,4,9,16
B000A5TAT2,B0007LJHVK,1,0.19047619047619047,4,16,9
B0019SHZU0,B003Y5T464,1,0.2,2,7,5
B0019SHZU0,B002ZIMEMW,2,0.04878048780487805,2,7,36
B003Y5T464,B0019SHZU0,1,0.2,2,5,7
B007VGGFZU,B003ZSHNCC,1,0.11764705882352941,2,11,8
B007VGGFZU,B0011YZJPA,2,0.0625,2,11,23
B00009XVCZ,B00894YP00,1,0.08333333333333333,3,28,11
B00009XVCZ,B0041RSPR8,2,0.06451612903225806,2,28,5
B00009XVCZ,B0002Y5WXO,3,0.06060606060606061,2,28,7
B0002Y5WXO,B00009XVCZ,1,0.06060606060606061,2,7,28
B00BVKFWGA,B00E0EY7Z6,1,0.09090909090909091,2,3,21
B00E0EY7Z6,B00BVKFWGA,1,0.09090909090909091,2,21,3
B007G3DQI2,B005IQRMN4,1,0.06666666666666667,2,5,27
B001F42MKG,B009LB2V3I,1,0.058823529411764705,2,30,6
B001F42MKG,B002OOWB3O,2,0.05128205128205128,2,30,11
B002OOWB3O,B001F42MKG,1,0.05128205128205128,2,11,30
B003WQ4U0A,B00B46XUQU,1,0.024390243902439025,2,4,80
B00B46XUQU,B003WQ4U0A,1,0.024390243902439025,2,80,4
B00B46XUQU,B00366KE3I,2,0.022222222222222223,2,80,12
B00B46XUQU,B003VAM32E,3,0.019230769230769232,2,80,26
B00B46XUQU,B0018DQYQ2,4,0.019230769230769232,2,80,26
B00B46XUQU,B0049S6ZUS,5,0.01834862385321101,2,80,31
B00B46XUQU,B004LSNF04,6,0.017094017094017096,2,80,39
B00B46XUQU,B002BH3I9U,7,0.015873015873015872,2,80,48
B00B46XUQU,B003ES5ZUU,8,0.013736263736263736,5,80,289
B00B46XUQU,B009A5204K,9,0.011560693641618497,2,80,95
B00B46XUQU,B0052SCU8U,10,0.011299435028248588,2,80,99
B002IC0YLS,B0042USV5A,1,0.13333333333333333,2,13,4
B0042USV5A,B002IC0YLS,1,0.13333333333333333,2,4,13
B004RDWVUS,B007IVW15Q,1,0.05084745762711865,3,50,12
B004RDWVUS,B003LR7ME6,2,0.04081632653061224,8,50,154
B004RDWVUS,B005U0M9B8,3,0.028985507246376812,2,50,21
B004RDWVUS,B004R7A9YE,4,0.027777777777777776,2,50,24
B004RDWVUS,B004SPVZKW,5,0.0273972602739726,2,50,25
B004RDWVUS,B008UHK3KM,6,0.01818181818181818,2,50,62
B000065BP9,B00006HZ0L,1,0.0625,2,31,3
B000065BP9,B00483DTMQ,2,0.05714285714285714,2,31,6
B000065BP9,B003LPTAYI,3,0.03076923076923077,2,31,36
B009NHWVIA,B008IJRAAS,1,0.08695652173913043,2,16,9
B009NHWVIA,B0079UAT0A,2,0.06666666666666667,2,16,16
B009NHWVIA,B0074BW614,3,0.030303030303030304,9,16,290
B009NHWVIA,B0098F5W0Q,4,0.017857142857142856,2,16,98
B009NHWVIA,B006GWO5WK,5,0.014184397163120567,4,16,270
B00483DTMQ,B000065BP9,1,0.05714285714285714,2,6,31
B005HMO6A6,B003ZBZ64Q,1,0.11,11,41,70
B005HMO6A6,B005PSQ5TM,2,0.08888888888888889,4,41,8
B005HMO6A6,B0013G8PTS,3,0.06944444444444445,5,41,36
B005HMO6A6,B00BBMW8EM,4,0.06521739130434782,3,41,8
B005HMO6A6,B00DUKJ5CQ,5,0.06,3,41,12
B005HMO6A6,B008RDI0TU,6,0.028985507246376812,2,41,30
B005HMO6A6,B002J9HBIO,7,0.024390243902439025,2,41,43
B005HMO6A6,B002TLTGM6,8,0.023809523809523808,2,41,45
B005PSQ5TM,B005HMO6A6,1,0.08888888888888889,4,8,41
B005PSQ5TM,B0013G8PTS,2,0.047619047619047616,2,8,36
B00ET9YYS2,B00GP4BVTO,1,0.25,4,11,9
B00ET9YYS2,B00H3OYSHW,2,0.21428571428571427,3,11,6
B00ET9YYS2,B00HNFPZF0,3,0.2,3,11,7
B00ET9YYS2,B00DUKJ5CQ,4,0.09523809523809523,2,11,12
B00ET9YYS2,B003ZBZ64Q,5,0.02531645569620253,2,11,70
B00GP4BVTO,B00ET9YYS2,1,0.25,4,9,11
B00GP4BVTO,B00HNFPZF0,2,0.23076923076923078,3,9,7
B00GP4BVTO,B00DUKJ5CQ,3,0.16666666666666666,3,9,12
B00006HZ0L,B000065BP9,1,0.0625,2,3,31
